generated_at,latest_source_event_at,technical_readiness_score,region_coverage_rate,recent_region_coverage_90d,candidate_average_precision,candidate_brier_score,model_ready_for_serving,warnings
2026-09-23T10:52:50.227971+00:00,2026-09-18T18:00:00+00:00,59,0.0655105973025048,0.0813953488372093,0.1919577336808126,0.0185355826856231,False,6
2026-09-23T10:54:41.401062+00:00,2026-09-18T18:00:00+00:00,59,0.0655105973025048,0.0813953488372093,0.1919577336808126,0.0185355826856257,False,6
2026-09-23T10:59:46.744019+00:00,2026-09-18T18:00:00+00:00,59,0.0655105973025048,0.0813953488372093,0.1919577336808126,0.0185355826856231,False,6
2026-09-23T11:12:02.809001+00:00,2026-09-18T18:00:00+00:00,59,0.0655105973025048,0.0813953488372093,0.1919577336808126,0.0185355826856257,False,6
2026-09-23T11:14:19.480990+00:00,2026-09-18T18:00:00+00:00,59,0.0655105973025048,0.0813953488372093,0.1919577336808126,0.0185355826856231,False,6
2026-09-24T10:22:50.477103+00:00,2026-09-18T18:00:00+00:00,49,0.06551059730250482,0.08139534883720931,,,False,6
